Date,Ensemble_Forecast,EMA7_Forecast,Lower_CI,Upper_CI
2025-07-16,7977.662029302137,7996.209207319944,7706.080134296324,8249.24392430795
2025-07-17,7971.848244045896,7996.209207319944,7700.46426652659,8243.2322215652
2025-07-18,7963.321150516575,7996.209207319944,7692.227459074955,8234.414841958194
2025-07-19,7956.742310108146,7996.209207319944,7685.8725807670135,8227.612039449277
2025-07-20,7952.296083334088,7996.209207319944,7681.577715969495,8223.01445069868
2025-07-21,7944.7808740778355,7996.209207319944,7674.318345424344,8215.243402731327
2025-07-22,7937.89797627087,7996.209207319944,7667.669760680866,8208.126191860874
